data_year,criminal_act_id,offense_id
2022,6,187262669
2022,6,187262504
2022,6,187262505
2022,9,182455140
2022,6,187262506
2022,9,182455175
2022,6,182455070
2022,6,187262704
2022,6,187262529
2022,7,187262720
2022,6,182455071
2022,9,182455105
2022,6,187262550
2022,10,198879052
2022,6,197099246
2022,7,197099246
2022,6,187263488
2022,6,198879053
2022,6,187263489
2022,9,182455152
2022,9,187262713
2022,6,187262721
2022,9,182455178
2022,6,187262741
2022,8,187262741
2022,9,182455222
2022,9,187262752
2022,9,182455448
2022,8,189030056
2022,6,187262808
2022,7,187262808
2022,6,187262809
2022,7,187262809
2022,6,189029871
2022,8,189029871
2022,6,187263039
2022,6,187263040
2022,6,187263052
2022,6,189029928
2022,9,182455546
2022,6,189029976
2022,6,189030095
2022,9,182455132
2022,6,185379062
2022,9,182455393
2022,9,191922707
2022,6,189030182
2022,9,182455636
2022,9,182455455
2022,9,182455483
2022,10,182455521
2022,9,182455295
2022,9,182455413
2022,9,182455385
2022,9,190463534
2022,9,182455705
2022,9,182455792
2022,9,182455563
2022,9,182455618
2022,9,182455643
2022,1,182455666
2022,9,195046734
2022,9,182455768
2022,9,182455557
2022,9,182455604
2022,9,182456594
2022,3,197099202
2022,6,197099202
2022,7,197099202
2022,6,189030028
2022,6,189030183
2022,6,189030184
2022,9,189030267
2022,6,189030327
2022,6,189030328
2022,9,189030423
2022,5,189030424
2022,6,189029963
2022,9,182455665
2022,9,182455707
2022,6,189030039
2022,6,189030076
2022,6,189030086
2022,6,189030138
2022,9,182455708
2022,9,182455771
2022,9,182455675
2022,9,182455786
2022,1,182455887
2022,9,182455816
2022,9,189030199
2022,9,182455855
2022,9,182455664
2022,9,182455719
2022,9,182455788
2022,9,185379301
2022,9,182455829
2022,6,189030237
2022,6,189030240
2022,6,189030309
2022,8,189030309
2022,6,189030339
2022,2,189030040
2022,6,189030137
2022,9,185379498
2022,9,182455926
2022,9,185378656
2022,6,185378916
2022,9,185379025
2022,6,185379026
2022,6,185379181
2022,6,190463275
2022,9,185378705
2022,9,185378873
2022,9,185378807
2022,9,185378841
2022,9,190463299
2022,9,185379213
2022,9,185379254
2022,9,185379284
2022,9,185378821
2022,1,185378846
2022,9,185378852
2022,9,185378967
2022,6,185379076
2022,6,185379107
2022,9,185379200
2022,8,189030229
2022,9,185378960
2022,1,190482654
2022,9,185378989
2022,3,190482654
2022,9,185379042
2022,9,185379113
2022,9,185379158
2022,9,185379196
2022,9,185379237
2022,9,185378894
2022,9,185378952
2022,9,190463318
2022,6,185379342
2022,9,185378939
2022,9,185378969
2022,10,198879134
2022,9,185379047
2022,9,190463340
2022,9,185378993
2022,9,185379067
2022,9,185379179
2022,9,185379248
2022,9,185379280
2022,9,185379297
2022,8,185379002
2022,9,185379095
2022,9,185379117
2022,9,185379218
2022,9,185379242
2022,9,185379243
2022,1,185379277
2022,9,185379304
2022,6,185379098
2022,6,195046763
2022,3,189030116
2022,6,189030257
2022,6,195046764
2022,9,185379692
2022,6,189030281
2022,6,189030357
2022,9,185379294
2022,9,185379357
2022,9,185379415
2022,9,185379622
2022,9,185379804
2022,6,185379290
2022,9,185379238
2022,9,185379324
2022,9,185379420
2022,6,185379312
2022,9,185379310
2022,9,190463563
2022,6,190463564
